Date,Time,AI Output,Weather
2026-02-08,10:09:03,"Chunk 0 from recording_20260208_100856.wav: [(4862, 'Power tools_Power tools', 0.23631394), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.083101854), (2325, 'Fireworks_Fireworks', 0.0482145), (2143, 'Engine_Engine', 0.033672553), (2609, 'Gun_Gun', 0.01450116)]",
2026-02-08,10:09:09,"Chunk 0 from recording_20260208_100902.wav: [(4862, 'Power tools_Power tools', 0.3245802), (2143, 'Engine_Engine', 0.06633183), (2325, 'Fireworks_Fireworks', 0.04026002), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.019413069), (2818, 'Human non-vocal_Human non-vocal', 0.011924198)]",
2026-02-08,10:09:57,"Chunk 0 from recording_20260208_100950.wav: [(4862, 'Power tools_Power tools', 0.38475603), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.1452801), (2325, 'Fireworks_Fireworks', 0.07148603), (2143, 'Engine_Engine', 0.061564006), (2609, 'Gun_Gun', 0.045440715)]",
2026-02-08,10:11:05,"Chunk 0 from recording_20260208_101056.wav: [(4862, 'Power tools_Power tools', 0.24579377), (2143, 'Engine_Engine', 0.07654207), (2609, 'Gun_Gun', 0.063601375), (2325, 'Fireworks_Fireworks', 0.03671364), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.017371953)]",
2026-02-08,10:11:11,"Chunk 0 from recording_20260208_101102.wav: [(4862, 'Power tools_Power tools', 0.20164756), (2143, 'Engine_Engine', 0.05077668), (2325, 'Fireworks_Fireworks', 0.028144913), (1799, 'Cygnus buccinator_Trumpeter Swan', 0.00913002), (2609, 'Gun_Gun', 0.0072795744)]",
2026-02-08,10:11:24,"Chunk 0 from recording_20260208_101114.wav: [(4862, 'Power tools_Power tools', 0.31233734), (2143, 'Engine_Engine', 0.050587818), (2325, 'Fireworks_Fireworks', 0.036452483), (4607, 'Picoides tridactylus_Eurasian Three-toed Woodpecker', 0.016607143), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.0094877565)]",
2026-02-08,10:11:53,"Chunk 0 from recording_20260208_101145.wav: [(4862, 'Power tools_Power tools', 0.3174566), (2143, 'Engine_Engine', 0.08988297), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.03338143), (2325, 'Fireworks_Fireworks', 0.024289096), (4607, 'Picoides tridactylus_Eurasian Three-toed Woodpecker', 0.020907009)]",
2026-02-08,10:11:59,"Chunk 0 from recording_20260208_101151.wav: [(184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.26993448), (4862, 'Power tools_Power tools', 0.18568099), (97, 'Aegolius funereus_Boreal Owl', 0.094235465), (2143, 'Engine_Engine', 0.05021395), (4971, 'Psilopogon chrysopogon_Gold-whiskered Barbet', 0.045112807)]",
2026-02-08,10:12:28,"Chunk 0 from recording_20260208_101221.wav: [(4862, 'Power tools_Power tools', 0.35378015), (2143, 'Engine_Engine', 0.08511158), (2609, 'Gun_Gun', 0.032921936), (2818, 'Human non-vocal_Human non-vocal', 0.027524693), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.025270969)]",
2026-02-08,10:12:34,"Chunk 0 from recording_20260208_101227.wav: [(4862, 'Power tools_Power tools', 0.2112569), (2325, 'Fireworks_Fireworks', 0.046958588), (2143, 'Engine_Engine', 0.04066129), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.03406374), (2609, 'Gun_Gun', 0.012094887)]",
2026-02-08,10:12:47,"Chunk 0 from recording_20260208_101239.wav: [(4862, 'Power tools_Power tools', 0.2643803), (2143, 'Engine_Engine', 0.0942903), (2609, 'Gun_Gun', 0.032024734), (2325, 'Fireworks_Fireworks', 0.021465804), (5560, 'Siren_Siren', 0.01333463)]",
2026-02-08,10:13:16,"Chunk 0 from recording_20260208_101309.wav: [(184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.23741563), (4862, 'Power tools_Power tools', 0.109039076), (2143, 'Engine_Engine', 0.03512395), (2325, 'Fireworks_Fireworks', 0.015707424), (2818, 'Human non-vocal_Human non-vocal', 0.007935175)]",
2026-02-08,10:13:41,"Chunk 0 from recording_20260208_101333.wav: [(4862, 'Power tools_Power tools', 0.37524575), (2143, 'Engine_Engine', 0.053004317), (2609, 'Gun_Gun', 0.032152183), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.022002226), (2818, 'Human non-vocal_Human non-vocal', 0.016225332)]",
2026-02-08,10:14:10,"Chunk 0 from recording_20260208_101403.wav: [(4862, 'Power tools_Power tools', 0.20009457), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.0656992), (2143, 'Engine_Engine', 0.054963168), (2325, 'Fireworks_Fireworks', 0.022304146), (2818, 'Human non-vocal_Human non-vocal', 0.012169299)]",
2026-02-08,10:14:17,"Chunk 0 from recording_20260208_101409.wav: [(4862, 'Power tools_Power tools', 0.23374264), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.1414132), (2143, 'Engine_Engine', 0.048695058), (2325, 'Fireworks_Fireworks', 0.040240236), (2609, 'Gun_Gun', 0.015679691)]",
2026-02-08,10:14:30,"Chunk 0 from recording_20260208_101421.wav: [(4862, 'Power tools_Power tools', 0.27894416), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.054720268), (2325, 'Fireworks_Fireworks', 0.05018875), (2143, 'Engine_Engine', 0.043982565), (2609, 'Gun_Gun', 0.021185381)]",
2026-02-08,10:14:36,"Chunk 0 from recording_20260208_101427.wav: [(4862, 'Power tools_Power tools', 0.28167328), (2143, 'Engine_Engine', 0.08507384), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.03455216), (2325, 'Fireworks_Fireworks', 0.019661974), (1265, 'Chordeiles acutipennis_Lesser Nighthawk', 0.01611554)]",
2026-02-08,10:14:58,"Chunk 0 from recording_20260208_101452.wav: [(4862, 'Power tools_Power tools', 0.24221212), (2143, 'Engine_Engine', 0.054455616), (2325, 'Fireworks_Fireworks', 0.04250386), (2609, 'Gun_Gun', 0.014024683), (1629, 'Coturnicops noveboracensis_Yellow Rail', 0.0070391824)]",
2026-02-08,10:15:31,"Chunk 0 from recording_20260208_101522.wav: [(4862, 'Power tools_Power tools', 0.2578707), (2143, 'Engine_Engine', 0.063436165), (2325, 'Fireworks_Fireworks', 0.024371983), (2609, 'Gun_Gun', 0.018854743), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.015894206)]",
2026-02-08,10:15:40,"Chunk 0 from recording_20260208_101534.wav: [(4862, 'Power tools_Power tools', 0.26441675), (2143, 'Engine_Engine', 0.08907757), (2609, 'Gun_Gun', 0.03340638), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.031094545), (5560, 'Siren_Siren', 0.015522823)]",
2026-02-08,10:18:44,"Chunk 0 from recording_20260208_101835.wav: [(4862, 'Power tools_Power tools', 0.35700062), (2143, 'Engine_Engine', 0.07822745), (2609, 'Gun_Gun', 0.02768737), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.02251035), (2325, 'Fireworks_Fireworks', 0.012556586)]",
2026-02-08,10:19:06,"Chunk 0 from recording_20260208_101859.wav: [(4862, 'Power tools_Power tools', 0.28470558), (6042, 'Thripadectes rufobrunneus_Streak-breasted Treehunter', 0.049556073), (2143, 'Engine_Engine', 0.044027943), (4990, 'Psilopogon pyrolophus_Fire-tufted Barbet', 0.021157948), (2818, 'Human non-vocal_Human non-vocal', 0.020945072)]",
2026-02-08,10:19:13,"Chunk 0 from recording_20260208_101905.wav: [(4862, 'Power tools_Power tools', 0.40021637), (2609, 'Gun_Gun', 0.11372259), (2143, 'Engine_Engine', 0.07059896), (4367, 'Pezopetes capitalis_Large-footed Finch', 0.04550329), (1470, 'Colibri thalassinus_Mexican Violetear', 0.038962785)]",
2026-02-08,10:19:26,"Chunk 0 from recording_20260208_101917.wav: [(4862, 'Power tools_Power tools', 0.31974983), (2609, 'Gun_Gun', 0.07145686), (2143, 'Engine_Engine', 0.037166975), (2818, 'Human non-vocal_Human non-vocal', 0.013604284), (3491, 'Meleagris gallopavo_Wild Turkey', 0.007370614)]",
2026-02-08,10:19:42,"Chunk 0 from recording_20260208_101935.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.21394151), (4862, 'Power tools_Power tools', 0.10235773), (6465, 'Zeledonia coronata_Wrenthrush', 0.09224859), (2143, 'Engine_Engine', 0.0725627), (4585, 'Phylloscopus trivirgatus_Mountain Leaf Warbler', 0.07249278)]",
2026-02-08,10:19:55,"Chunk 0 from recording_20260208_101947.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.47153607), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.06701083), (4862, 'Power tools_Power tools', 0.06206183), (6465, 'Zeledonia coronata_Wrenthrush', 0.029685223), (2143, 'Engine_Engine', 0.023808189)]",
2026-02-08,10:20:01,"Chunk 0 from recording_20260208_101953.wav: [(4862, 'Power tools_Power tools', 0.37995574), (2143, 'Engine_Engine', 0.0650091), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.060213953), (2609, 'Gun_Gun', 0.058611583), (5560, 'Siren_Siren', 0.05482463)]",
2026-02-08,10:20:27,"Chunk 0 from recording_20260208_102017.wav: [(6465, 'Zeledonia coronata_Wrenthrush', 0.2249256), (4862, 'Power tools_Power tools', 0.1141412), (2946, 'Incaspiza ortizi_Gray-winged Inca-Finch', 0.051487666), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.048529427), (2609, 'Gun_Gun', 0.030053861)]",
2026-02-08,10:20:30,"Chunk 0 from recording_20260208_102023.wav: [(532, 'Asemospiza obscura_Dull-colored Grassquit', 0.6778469), (6465, 'Zeledonia coronata_Wrenthrush', 0.12282145), (4862, 'Power tools_Power tools', 0.096079625), (6185, 'Troglodytes solstitialis_Mountain Wren', 0.073149994), (531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.045592375)]",
2026-02-08,10:20:36,"Chunk 0 from recording_20260208_102029.wav: [(531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.20618588), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.071679376), (4862, 'Power tools_Power tools', 0.028967174), (231, 'Ammodramus savannarum_Grasshopper Sparrow', 0.027700767), (2677, 'Haplospiza unicolor_Uniform Finch', 0.021360543)]",
2026-02-08,10:20:43,"Chunk 0 from recording_20260208_102035.wav: [(4862, 'Power tools_Power tools', 0.2215791), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.08787761), (2609, 'Gun_Gun', 0.06104474), (2143, 'Engine_Engine', 0.05015779), (6185, 'Troglodytes solstitialis_Mountain Wren', 0.04891783)]",
2026-02-08,10:20:56,"Chunk 0 from recording_20260208_102047.wav: [(532, 'Asemospiza obscura_Dull-colored Grassquit', 0.37362102), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.05638539), (531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.050336488), (4862, 'Power tools_Power tools', 0.046860717), (6185, 'Troglodytes solstitialis_Mountain Wren', 0.044309404)]",
2026-02-08,10:21:02,"Chunk 0 from recording_20260208_102054.wav: [(184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.36856574), (4862, 'Power tools_Power tools', 0.0717263), (6185, 'Troglodytes solstitialis_Mountain Wren', 0.04908651), (5504, 'Serinus serinus_European Serin', 0.04868261), (3421, 'Megascops guatemalae_Middle American Screech-Owl', 0.04175015)]",
2026-02-08,10:21:08,"Chunk 0 from recording_20260208_102100.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.8140942), (2143, 'Engine_Engine', 0.042209152), (4862, 'Power tools_Power tools', 0.034208756), (4593, 'Phylloscopus xanthoschistos_Gray-hooded Warbler', 0.032149374), (1928, 'Diglossa baritula_Cinnamon-bellied Flowerpiercer', 0.029778138)]",
2026-02-08,10:21:18,"Chunk 0 from recording_20260208_102112.wav: [(532, 'Asemospiza obscura_Dull-colored Grassquit', 0.47820932), (531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.057547122), (4862, 'Power tools_Power tools', 0.02428443), (1928, 'Diglossa baritula_Cinnamon-bellied Flowerpiercer', 0.022510927), (1031, 'Catharus gracilirostris_Black-billed Nightingale-Thrush', 0.014244893)]",
2026-02-08,10:21:31,"Chunk 0 from recording_20260208_102124.wav: [(532, 'Asemospiza obscura_Dull-colored Grassquit', 0.28226587), (531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.22412457), (6465, 'Zeledonia coronata_Wrenthrush', 0.03508696), (4862, 'Power tools_Power tools', 0.033346746), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.031966027)]",
2026-02-08,10:22:03,"Chunk 0 from recording_20260208_102154.wav: [(532, 'Asemospiza obscura_Dull-colored Grassquit', 0.2408835), (1031, 'Catharus gracilirostris_Black-billed Nightingale-Thrush', 0.07301907), (6247, 'Turdus leucops_Pale-eyed Thrush', 0.04316343), (531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.038287275), (4862, 'Power tools_Power tools', 0.030863015)]",
2026-02-08,10:22:09,"Chunk 0 from recording_20260208_102200.wav: [(532, 'Asemospiza obscura_Dull-colored Grassquit', 0.30175605), (6185, 'Troglodytes solstitialis_Mountain Wren', 0.22460262), (531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.021984102), (6465, 'Zeledonia coronata_Wrenthrush', 0.019479241), (4400, 'Phaethornis rupurumii_Streak-throated Hermit', 0.019215185)]",
2026-02-08,10:22:32,"Chunk 0 from recording_20260208_102224.wav: [(531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.39927155), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.24499768), (5649, 'Sporathraupis cyanocephala_Blue-capped Tanager', 0.016800812), (6185, 'Troglodytes solstitialis_Mountain Wren', 0.011525515), (6257, 'Turdus nigriceps_Andean Slaty Thrush', 0.009756284)]",
2026-02-08,10:22:57,"Chunk 0 from recording_20260208_102248.wav: [(6465, 'Zeledonia coronata_Wrenthrush', 0.23715803), (4862, 'Power tools_Power tools', 0.03702134), (3632, 'Molothrus ater_Brown-headed Cowbird', 0.030427784), (573, 'Atlapetes albinucha_White-naped Brushfinch', 0.02784077), (6185, 'Troglodytes solstitialis_Mountain Wren', 0.023107603)]",
2026-02-08,10:23:01,"Chunk 0 from recording_20260208_102254.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.40995103), (4862, 'Power tools_Power tools', 0.033710007), (6182, 'Troglodytes ochraceus_Ochraceous Wren', 0.029499987), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.022955896), (1931, 'Diglossa cyanea_Masked Flowerpiercer', 0.022128994)]",
2026-02-08,10:23:07,"Chunk 0 from recording_20260208_102300.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.73857385), (3776, 'Myiothlypis cinereicollis_Gray-throated Warbler', 0.16927189), (6182, 'Troglodytes ochraceus_Ochraceous Wren', 0.029577924), (3626, 'Mniotilta varia_Black-and-white Warbler', 0.02774266), (3777, 'Myiothlypis conspicillata_White-lored Warbler', 0.021920782)]",
2026-02-08,10:23:32,"Chunk 0 from recording_20260208_102324.wav: [(531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.20813985), (4862, 'Power tools_Power tools', 0.09728228), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.075201534), (6465, 'Zeledonia coronata_Wrenthrush', 0.07050023), (2609, 'Gun_Gun', 0.050616726)]",
2026-02-08,10:24:01,"Chunk 0 from recording_20260208_102354.wav: [(184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.20834047), (1931, 'Diglossa cyanea_Masked Flowerpiercer', 0.16276021), (5255, 'Regulus regulus_Goldcrest', 0.10454514), (4862, 'Power tools_Power tools', 0.03018075), (1031, 'Catharus gracilirostris_Black-billed Nightingale-Thrush', 0.025622044)]",
2026-02-08,10:24:40,"Chunk 0 from recording_20260208_102431.wav: [(1453, 'Coereba flaveola_Bananaquit', 0.40259463), (1931, 'Diglossa cyanea_Masked Flowerpiercer', 0.16597179), (3511, 'Melopyrrha violacea_Greater Antillean Bullfinch', 0.040514965), (5522, 'Setophaga fusca_Blackburnian Warbler', 0.036791123), (4862, 'Power tools_Power tools', 0.027891595)]",
2026-02-08,10:25:02,"Chunk 0 from recording_20260208_102455.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.23583591), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.10023966), (4862, 'Power tools_Power tools', 0.07427572), (4593, 'Phylloscopus xanthoschistos_Gray-hooded Warbler', 0.05262559), (2143, 'Engine_Engine', 0.041098546)]",
2026-02-08,10:26:29,"Chunk 0 from recording_20260208_102619.wav: [(532, 'Asemospiza obscura_Dull-colored Grassquit', 0.37521178), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.10482733), (4862, 'Power tools_Power tools', 0.092794), (2143, 'Engine_Engine', 0.046175066), (531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.040145032)]",
2026-02-08,10:29:21,"Chunk 0 from recording_20260208_102710.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.31788498), (4862, 'Power tools_Power tools', 0.07603673), (6257, 'Turdus nigriceps_Andean Slaty Thrush', 0.07564705), (2143, 'Engine_Engine', 0.04059018), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.028168513)]",
2026-02-08,10:29:35,"Chunk 0 from recording_20260208_102928.wav: [(2946, 'Incaspiza ortizi_Gray-winged Inca-Finch', 0.36006144), (4862, 'Power tools_Power tools', 0.0665219), (2143, 'Engine_Engine', 0.060049776), (951, ""Cantorchilus modestus_Cabanis's Wren"", 0.02924042), (3777, 'Myiothlypis conspicillata_White-lored Warbler', 0.02259624)]",
2026-02-08,10:29:54,"Chunk 0 from recording_20260208_102946.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.33553204), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.060596578), (1931, 'Diglossa cyanea_Masked Flowerpiercer', 0.030982772), (531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.027056862), (1928, 'Diglossa baritula_Cinnamon-bellied Flowerpiercer', 0.02451222)]",
2026-02-08,10:32:16,"Chunk 0 from recording_20260208_103202.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.5367212), (6465, 'Zeledonia coronata_Wrenthrush', 0.10079412), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.033089653), (4862, 'Power tools_Power tools', 0.0171646), (1060, ""Centronyx henslowii_Henslow's Sparrow"", 0.011362432)]",
2026-02-08,10:32:23,"Chunk 0 from recording_20260208_103214.wav: [(532, 'Asemospiza obscura_Dull-colored Grassquit', 0.2325665), (4862, 'Power tools_Power tools', 0.103341416), (4395, 'Phaethornis longuemareus_Little Hermit', 0.07278164), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.06628867), (2143, 'Engine_Engine', 0.05782034)]",
2026-02-08,10:32:46,"Chunk 0 from recording_20260208_103238.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.21522142), (4862, 'Power tools_Power tools', 0.11754232), (2609, 'Gun_Gun', 0.07983603), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.056260053), (2946, 'Incaspiza ortizi_Gray-winged Inca-Finch', 0.03662345)]",
2026-02-08,10:32:58,"Chunk 0 from recording_20260208_103250.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.24128881), (4862, 'Power tools_Power tools', 0.10872063), (2609, 'Gun_Gun', 0.05184617), (4059, 'Orchelimum agile_Agile Meadow Katydid', 0.025572183), (1928, 'Diglossa baritula_Cinnamon-bellied Flowerpiercer', 0.017544758)]",
2026-02-08,10:33:11,"Chunk 0 from recording_20260208_103302.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.2492864), (4862, 'Power tools_Power tools', 0.09492301), (2609, 'Gun_Gun', 0.0502896), (2143, 'Engine_Engine', 0.03433104), (531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.019563224)]",
2026-02-08,10:33:53,"Chunk 0 from recording_20260208_103344.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.5169825), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.09109665), (4862, 'Power tools_Power tools', 0.033112455), (6182, 'Troglodytes ochraceus_Ochraceous Wren', 0.02208785), (2609, 'Gun_Gun', 0.017840456)]",
2026-02-08,10:34:09,"Chunk 0 from recording_20260208_103402.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.29954854), (4862, 'Power tools_Power tools', 0.011849429), (6465, 'Zeledonia coronata_Wrenthrush', 0.009539564), (4585, 'Phylloscopus trivirgatus_Mountain Leaf Warbler', 0.006199103), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.005218828)]",
2026-02-08,10:34:22,"Chunk 0 from recording_20260208_103414.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.7000595), (532, 'Asemospiza obscura_Dull-colored Grassquit', 0.17530738), (1060, ""Centronyx henslowii_Henslow's Sparrow"", 0.023995018), (3632, 'Molothrus ater_Brown-headed Cowbird', 0.023808938), (6465, 'Zeledonia coronata_Wrenthrush', 0.018307876)]",
2026-02-08,10:34:35,"Chunk 0 from recording_20260208_103427.wav: [(6185, 'Troglodytes solstitialis_Mountain Wren', 0.34526032), (6465, 'Zeledonia coronata_Wrenthrush', 0.16475286), (6257, 'Turdus nigriceps_Andean Slaty Thrush', 0.11747945), (4862, 'Power tools_Power tools', 0.040602744), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.023811055)]",
2026-02-08,11:12:19,"Chunk 0 from recording_20260208_111211.wav: [(4862, 'Power tools_Power tools', 0.24386314), (2143, 'Engine_Engine', 0.1620951), (2609, 'Gun_Gun', 0.13513304), (2325, 'Fireworks_Fireworks', 0.047856916), (2818, 'Human non-vocal_Human non-vocal', 0.025809778)]",
2026-02-08,11:12:38,"Chunk 0 from recording_20260208_111229.wav: [(4862, 'Power tools_Power tools', 0.31283337), (2143, 'Engine_Engine', 0.06217871), (2609, 'Gun_Gun', 0.04282758), (2325, 'Fireworks_Fireworks', 0.028543588), (2818, 'Human non-vocal_Human non-vocal', 0.017477259)]",
2026-02-08,11:12:48,"Chunk 0 from recording_20260208_111241.wav: [(4862, 'Power tools_Power tools', 0.2739935), (2609, 'Gun_Gun', 0.07161946), (2143, 'Engine_Engine', 0.054703634), (2325, 'Fireworks_Fireworks', 0.043219425), (2818, 'Human non-vocal_Human non-vocal', 0.023385523)]",
2026-02-08,11:13:36,"Chunk 0 from recording_20260208_111329.wav: [(4862, 'Power tools_Power tools', 0.42040068), (2609, 'Gun_Gun', 0.11743548), (2143, 'Engine_Engine', 0.052969668), (2325, 'Fireworks_Fireworks', 0.023519477), (4337, 'Perisoreus canadensis_Canada Jay', 0.014787693)]",
2026-02-08,11:13:43,"Chunk 0 from recording_20260208_111335.wav: [(4862, 'Power tools_Power tools', 0.2361324), (2143, 'Engine_Engine', 0.031016462), (2325, 'Fireworks_Fireworks', 0.029129779), (2609, 'Gun_Gun', 0.022085734), (2818, 'Human non-vocal_Human non-vocal', 0.011993031)]",
2026-02-08,11:13:49,"Chunk 0 from recording_20260208_111341.wav: [(4862, 'Power tools_Power tools', 0.25548652), (2143, 'Engine_Engine', 0.05674674), (2325, 'Fireworks_Fireworks', 0.030196317), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.020170182), (2609, 'Gun_Gun', 0.01781676)]",
2026-02-08,11:14:08,"Chunk 0 from recording_20260208_111400.wav: [(2818, 'Human non-vocal_Human non-vocal', 0.2233032), (4862, 'Power tools_Power tools', 0.09873144), (2609, 'Gun_Gun', 0.025163818), (2820, 'Human whistle_Human whistle', 0.013591206), (2143, 'Engine_Engine', 0.012993537)]",
2026-02-08,11:14:15,"Chunk 0 from recording_20260208_111406.wav: [(4862, 'Power tools_Power tools', 0.29596585), (2609, 'Gun_Gun', 0.15115577), (2143, 'Engine_Engine', 0.064621285), (2325, 'Fireworks_Fireworks', 0.025131408), (4819, 'Polioptila melanura_Black-tailed Gnatcatcher', 0.014886897)]",
2026-02-08,11:14:21,"Chunk 0 from recording_20260208_111412.wav: [(4862, 'Power tools_Power tools', 0.4604636), (2143, 'Engine_Engine', 0.09458174), (2609, 'Gun_Gun', 0.06833918), (2325, 'Fireworks_Fireworks', 0.042296257), (2818, 'Human non-vocal_Human non-vocal', 0.037287284)]",
2026-02-08,11:14:24,"Chunk 0 from recording_20260208_111418.wav: [(4862, 'Power tools_Power tools', 0.29304352), (2143, 'Engine_Engine', 0.052875467), (2325, 'Fireworks_Fireworks', 0.03995905), (2609, 'Gun_Gun', 0.021944016), (2818, 'Human non-vocal_Human non-vocal', 0.013918549)]",
2026-02-08,11:31:23,"Chunk 0 from recording_20260208_111916.wav: [(4862, 'Power tools_Power tools', 0.25158843), (2609, 'Gun_Gun', 0.12530336), (2143, 'Engine_Engine', 0.026605083), (2818, 'Human non-vocal_Human non-vocal', 0.011942207), (2325, 'Fireworks_Fireworks', 0.009841475)]",
2026-02-08,11:33:40,"Chunk 0 from recording_20260208_113124.wav: [(4862, 'Power tools_Power tools', 0.21683457), (2609, 'Gun_Gun', 0.07318747), (2143, 'Engine_Engine', 0.047524936), (2325, 'Fireworks_Fireworks', 0.03594706), (184, 'Alouatta pigra_Mexican Black Howler Monkey', 0.021773314)]",
2026-02-08,11:41:39,"Chunk 0 from recording_20260208_113927.wav: [(1031, 'Catharus gracilirostris_Black-billed Nightingale-Thrush', 0.2851624), (6465, 'Zeledonia coronata_Wrenthrush', 0.09781386), (531, 'Asemospiza fuliginosa_Sooty Grassquit', 0.05519891), (6247, 'Turdus leucops_Pale-eyed Thrush', 0.039355308), (5255, 'Regulus regulus_Goldcrest', 0.03169035)]","{'temperature': 22.79, 'pressure': 950.8, 'humidity': 59.7}"
